cores,lithography,base_frequency,tdp,max_temp,sku,cache_size,processor_performance,socket_group,memory_group,brand
16.0,7.0,3400.0,105.0,90.0,10456,65536.0,High Tier,LGA,DDR4,0
12.0,7.0,3700.0,105.0,90.0,10461,65536.0,High Tier,LGA,DDR4,0
12.0,7.0,3000.0,65.0,95.0,10796,65536.0,High Tier,LGA,DDR4,0
8.0,7.0,3800.0,105.0,90.0,10466,32768.0,Mid Tier,LGA,DDR4,0
8.0,7.0,3400.0,65.0,95.0,10791,32768.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3700.0,65.0,95.0,10471,32768.0,Mid Tier,LGA,DDR4,0
8.0,7.0,3900.0,105.0,95.0,9941,32768.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3800.0,95.0,95.0,9936,32768.0,Mid Tier,LGA,DDR4,0
64.0,7.0,2700.0,280.0,90.0,10181,262144.0,High Tier,Threadripper,DDR4,0
32.0,7.0,3500.0,280.0,90.0,10176,131072.0,High Tier,Threadripper,DDR4,0
16.0,7.0,3900.0,280.0,90.0,10186,65536.0,High Tier,Threadripper,DDR4,0
64.0,7.0,2900.0,280.0,95.0,9111,262144.0,High Tier,Threadripper,DDR4,0
8.0,7.0,3300.0,45.0,105.0,10801,16384.0,High Tier,BGA,LPDDR4,0
8.0,7.0,3000.0,35.0,105.0,10806,16384.0,High Tier,BGA,LPDDR4,0
32.0,7.0,3700.0,280.0,95.0,8941,131072.0,High Tier,Threadripper,DDR4,0
8.0,7.0,3300.0,45.0,105.0,10811,16384.0,High Tier,BGA,LPDDR4,0
8.0,7.0,3000.0,35.0,105.0,10816,16384.0,High Tier,BGA,LPDDR4,0
24.0,7.0,3800.0,280.0,95.0,8946,131072.0,High Tier,Threadripper,DDR4,0
8.0,7.0,3200.0,45.0,105.0,10821,16384.0,Mid Tier,BGA,LPDDR4,0
8.0,7.0,2800.0,35.0,105.0,10826,16384.0,Mid Tier,BGA,LPDDR4,0
6.0,7.0,3300.0,45.0,105.0,10831,16384.0,Mid Tier,BGA,LPDDR4,0
16.0,7.0,3500.0,105.0,95.0,8486,65536.0,High Tier,LGA,DDR4,0
6.0,7.0,3000.0,35.0,105.0,10836,16384.0,Mid Tier,BGA,LPDDR4,0
8.0,7.0,1900.0,15.0,105.0,10841,16384.0,Mid Tier,BGA,LPDDR4,0
12.0,7.0,3800.0,105.0,95.0,8436,65536.0,High Tier,LGA,DDR4,0
8.0,7.0,1800.0,15.0,105.0,10846,8192.0,Mid Tier,BGA,LPDDR4,0
12.0,7.0,3100.0,65.0,95.0,8931,65536.0,High Tier,LGA,DDR4,0
6.0,7.0,2300.0,15.0,105.0,10851,16384.0,Mid Tier,BGA,LPDDR4,0
6.0,7.0,2100.0,15.0,105.0,10856,8192.0,Mid Tier,BGA,LPDDR4,0
8.0,7.0,3900.0,105.0,95.0,8441,32768.0,Mid Tier,LGA,DDR4,0
4.0,7.0,2600.0,15.0,105.0,10866,8192.0,Mid Tier,BGA,LPDDR4,0
4.0,7.0,2600.0,15.0,105.0,10861,4096.0,Mid Tier,BGA,LPDDR4,0
8.0,7.0,3600.0,65.0,95.0,8446,32768.0,Mid Tier,LGA,DDR4,0
8.0,7.0,3800.0,65.0,95.0,11171,16384.0,Mid Tier,LGA,DDR4,0
8.0,7.0,3200.0,35.0,95.0,11186,16384.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3800.0,95.0,95.0,8451,32768.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3900.0,65.0,95.0,11176,16384.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3400.0,35.0,95.0,11191,16384.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3600.0,65.0,95.0,8456,32768.0,Mid Tier,LGA,DDR4,0
4.0,7.0,4000.0,65.0,95.0,11181,8192.0,Other,LGA,DDR4,0
4.0,7.0,3600.0,35.0,95.0,11196,8192.0,Other,LGA,DDR4,0
4.0,7.0,3800.0,65.0,84.63613445378151,9671,16384.0,Other,LGA,DDR4,0
8.0,7.0,3600.0,65.0,95.0,10196,8192.0,Mid Tier,LGA,DDR4,0
4.0,7.0,3600.0,65.0,84.63613445378151,9676,16384.0,Other,LGA,DDR4,0
6.0,7.0,3700.0,65.0,95.0,10201,8192.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3600.0,65.0,95.0,8981,16384.0,Mid Tier,LGA,DDR4,0
4.0,7.0,3800.0,65.0,95.0,10206,4096.0,Other,LGA,DDR4,0
8.0,7.0,3100.0,35.0,95.0,10211,8192.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3300.0,35.0,95.0,10216,8192.0,Mid Tier,LGA,DDR4,0
4.0,7.0,3500.0,35.0,95.0,10221,4096.0,Other,LGA,DDR4,0
8.0,7.0,3300.0,35.0,105.0,9651,8192.0,High Tier,BGA,LPDDR4,0
8.0,7.0,3000.0,35.0,105.0,9206,8192.0,High Tier,BGA,LPDDR4,0
8.0,7.0,2900.0,45.0,105.0,10511,8192.0,Mid Tier,BGA,LPDDR4,0
8.0,7.0,2900.0,45.0,105.0,9081,8192.0,Mid Tier,BGA,LPDDR4,0
6.0,7.0,3000.0,45.0,105.0,9086,8192.0,Mid Tier,BGA,LPDDR4,0
8.0,7.0,1800.0,15.0,105.0,9091,8192.0,Mid Tier,BGA,LPDDR4,0
8.0,7.0,2000.0,15.0,105.0,9096,8192.0,Mid Tier,BGA,LPDDR4,0
6.0,7.0,2100.0,15.0,105.0,9116,8192.0,Mid Tier,BGA,LPDDR4,0
6.0,7.0,2300.0,15.0,105.0,9101,8192.0,Mid Tier,BGA,LPDDR4,0
4.0,7.0,2700.0,15.0,105.0,9106,4096.0,Mid Tier,BGA,LPDDR4,0
2.0,14.0,2600.0,15.0,95.0,9051,4096.0,Mid Tier,BGA,DDR4,0
4.0,12.0,3700.0,65.0,95.0,8476,4096.0,Mid Tier,LGA,DDR4,0
8.0,7.0,2000.0,15.0,105.0,11286,8192.0,Mid Tier,BGA,LPDDR4,0
6.0,7.0,2200.0,15.0,105.0,11291,8192.0,Mid Tier,BGA,LPDDR4,0
4.0,12.0,3600.0,65.0,95.0,8481,4096.0,Other,LGA,DDR4,0
2.0,14.0,3500.0,35.0,95.0,10136,4096.0,Low Tier,LGA,DDR4,0
4.0,12.0,2300.0,15.0,105.0,8336,4096.0,Mid Tier,BGA,DDR4,0
2.0,14.0,2400.0,15.0,95.0,9061,4096.0,Low Tier,BGA,DDR4,0
2.0,14.0,2300.0,15.0,95.0,9056,4096.0,Low Tier,BGA,DDR4,0
4.0,12.0,3300.0,35.0,95.0,10231,4096.0,Low Tier,LGA,DDR4,0
4.0,12.0,3500.0,65.0,95.0,10226,4096.0,Low Tier,LGA,DDR4,0
2.0,14.0,1200.0,6.0,105.0,10166,4096.0,Other,BGA,DDR4,0
2.0,14.0,3400.0,35.0,95.0,10236,4096.0,Low Tier,LGA,DDR4,0
2.0,14.0,1200.0,6.0,105.0,11201,4096.0,Other,BGA,DDR4,0
32.0,12.0,3000.0,250.0,68.0,7921,65536.0,High Tier,Other,DDR4,0
24.0,12.0,3000.0,250.0,68.0,7936,65536.0,High Tier,Other,DDR4,0
16.0,12.0,3500.0,180.0,68.0,7926,32768.0,High Tier,Other,DDR4,0
12.0,12.0,3500.0,180.0,68.0,7941,32768.0,High Tier,Other,DDR4,0
8.0,12.0,3700.0,105.0,85.0,7656,16384.0,Mid Tier,LGA,DDR4,0
8.0,12.0,3200.0,65.0,95.0,7661,16384.0,Mid Tier,LGA,DDR4,0
8.0,12.0,2800.0,45.0,95.0,8266,16384.0,Mid Tier,LGA,DDR4,0
6.0,12.0,3600.0,95.0,95.0,7671,16384.0,Mid Tier,LGA,DDR4,0
6.0,12.0,3400.0,65.0,95.0,7666,16384.0,Mid Tier,LGA,DDR4,0
6.0,12.0,3100.0,45.0,95.0,8261,16384.0,Mid Tier,LGA,DDR4,0
4.0,12.0,3600.0,65.0,95.0,8216,8192.0,Mid Tier,LGA,DDR4,0
4.0,14.0,3600.0,65.0,95.0,7221,4096.0,Mid Tier,LGA,DDR4,0
4.0,14.0,3200.0,35.0,95.0,7651,4096.0,Mid Tier,LGA,DDR4,0
4.0,12.0,3500.0,65.0,95.0,8221,8192.0,Other,LGA,DDR4,0
4.0,14.0,3500.0,65.0,95.0,7226,4096.0,Other,LGA,DDR4,0
4.0,14.0,3200.0,35.0,95.0,7646,4096.0,Other,LGA,DDR4,0
4.0,14.0,2200.0,15.0,95.0,5306,4096.0,Mid Tier,BGA,DDR4,0
4.0,14.0,2000.0,15.0,95.0,5311,4096.0,Mid Tier,BGA,DDR4,0
4.0,14.0,2000.0,15.0,95.0,7236,4096.0,Mid Tier,BGA,DDR4,0
2.0,14.0,2500.0,15.0,95.0,7231,4096.0,Mid Tier,BGA,DDR4,0
16.0,14.0,3400.0,180.0,68.0,2066,32768.0,High Tier,Other,DDR4,0
12.0,14.0,3500.0,180.0,68.0,2061,32768.0,High Tier,Other,DDR4,0
8.0,14.0,3800.0,180.0,68.0,3011,16384.0,High Tier,Other,DDR4,0
8.0,14.0,3600.0,95.0,95.0,1221,16384.0,Mid Tier,LGA,DDR4,0
6.0,7.0,3900.0,65.0,95.0,11241,16384.0,High Tier,LGA,DDR4,0
6.0,7.0,3400.0,35.0,95.0,11236,16384.0,High Tier,LGA,DDR4,0
8.0,14.0,3400.0,95.0,95.0,1226,16384.0,Mid Tier,LGA,DDR4,0
12.0,7.0,3100.0,65.0,95.0,8861,65536.0,High Tier,LGA,DDR4,0
8.0,7.0,3600.0,65.0,95.0,8871,32768.0,High Tier,LGA,DDR4,0
8.0,14.0,3000.0,65.0,95.0,1216,16384.0,Mid Tier,LGA,DDR4,0
8.0,7.0,1900.0,15.0,105.0,11011,16384.0,High Tier,BGA,LPDDR4,0
8.0,7.0,3800.0,65.0,95.0,11231,16384.0,High Tier,LGA,DDR4,0
6.0,7.0,2300.0,15.0,105.0,11006,16384.0,High Tier,BGA,LPDDR4,0
4.0,7.0,2600.0,15.0,105.0,11016,8192.0,High Tier,BGA,LPDDR4,0
8.0,7.0,3200.0,35.0,95.0,11226,16384.0,High Tier,LGA,DDR4,0
4.0,7.0,4000.0,65.0,95.0,11246,8192.0,High Tier,LGA,DDR4,0
8.0,7.0,3600.0,65.0,95.0,10241,8192.0,High Tier,LGA,DDR4,0
8.0,7.0,3100.0,35.0,95.0,10256,8192.0,High Tier,LGA,DDR4,0
6.0,7.0,3600.0,65.0,95.0,8866,32768.0,High Tier,LGA,DDR4,0
6.0,14.0,3600.0,95.0,95.0,1246,16384.0,Mid Tier,LGA,DDR4,0
4.0,7.0,3600.0,35.0,95.0,11251,8192.0,High Tier,LGA,DDR4,0
6.0,7.0,3700.0,65.0,95.0,10246,8192.0,High Tier,LGA,DDR4,0
6.0,7.0,3300.0,35.0,95.0,10261,8192.0,High Tier,LGA,DDR4,0
4.0,7.0,3800.0,65.0,95.0,10251,4096.0,High Tier,LGA,DDR4,0
4.0,7.0,3500.0,35.0,95.0,10266,4096.0,High Tier,LGA,DDR4,0
6.0,14.0,3200.0,65.0,95.0,1241,16384.0,Mid Tier,LGA,DDR4,0
6.0,12.0,3200.0,65.0,95.0,9121,16384.0,Mid Tier,LGA,DDR4,0
4.0,12.0,3700.0,65.0,95.0,8876,4096.0,High Tier,LGA,DDR4,0
4.0,14.0,3500.0,65.0,95.0,1236,16384.0,Mid Tier,LGA,DDR4,0
4.0,12.0,3300.0,35.0,95.0,8886,4096.0,High Tier,LGA,DDR4,0
4.0,12.0,3600.0,65.0,95.0,10271,4096.0,High Tier,LGA,DDR4,0
4.0,14.0,3200.0,65.0,95.0,1231,8192.0,Mid Tier,LGA,DDR4,0
4.0,12.0,3600.0,65.0,95.0,8881,4096.0,High Tier,LGA,DDR4,0
4.0,12.0,3300.0,35.0,95.0,8891,4096.0,High Tier,LGA,DDR4,0
4.0,14.0,3500.0,65.0,95.0,2041,8192.0,Other,LGA,DDR4,0
4.0,12.0,3500.0,65.0,95.0,10281,4096.0,Low Tier,LGA,DDR4,0
4.0,12.0,3300.0,35.0,95.0,10286,4096.0,Low Tier,LGA,DDR4,0
2.0,12.0,3400.0,35.0,95.0,10291,4096.0,Low Tier,LGA,DDR4,0
2.0,12.0,3400.0,35.0,95.0,8896,4096.0,Low Tier,LGA,DDR4,0
4.0,14.0,3100.0,65.0,95.0,2046,8192.0,Other,LGA,DDR4,0
8.0,12.0,3600.0,95.0,95.0,8236,16384.0,High Tier,LGA,DDR4,0
8.0,12.0,3200.0,65.0,95.0,8241,16384.0,High Tier,LGA,DDR4,0
8.0,7.0,1700.0,15.0,105.0,9686,8192.0,High Tier,BGA,LPDDR4,0
6.0,7.0,2100.0,15.0,105.0,9691,8192.0,High Tier,BGA,LPDDR4,0
4.0,7.0,2500.0,15.0,105.0,9696,4096.0,High Tier,BGA,LPDDR4,0
8.0,14.0,3400.0,95.0,95.0,2011,16384.0,High Tier,LGA,DDR4,0
8.0,14.0,3000.0,65.0,95.0,2016,16384.0,High Tier,LGA,DDR4,0
6.0,12.0,3400.0,65.0,95.0,8246,16384.0,High Tier,LGA,DDR4,0
2.0,14.0,2400.0,15.0,100.0,10896,4096.0,Low Tier,BGA,DDR4,0
2.0,14.0,2300.0,15.0,100.0,10901,4096.0,Low Tier,BGA,DDR4,0
6.0,14.0,3200.0,65.0,95.0,2021,16384.0,High Tier,LGA,DDR4,0
4.0,14.0,2200.0,15.0,95.0,7206,4096.0,High Tier,BGA,DDR4,0
4.0,14.0,3500.0,65.0,95.0,2026,16384.0,High Tier,LGA,DDR4,0
4.0,14.0,3200.0,35.0,95.0,7786,4096.0,High Tier,LGA,DDR4,0
4.0,14.0,3500.0,65.0,95.0,2031,8192.0,High Tier,LGA,DDR4,0
4.0,14.0,2000.0,15.0,95.0,7211,4096.0,High Tier,BGA,DDR4,0
4.0,14.0,3200.0,35.0,95.0,7781,4096.0,High Tier,LGA,DDR4,0
4.0,14.0,3100.0,65.0,95.0,2036,8192.0,High Tier,LGA,DDR4,0
4.0,14.0,2000.0,15.0,95.0,7216,4096.0,High Tier,BGA,DDR4,0
4.0,28.0,3800.0,65.0,90.0,2121,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3100.0,35.0,90.0,2116,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3500.0,65.0,90.0,2111,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3000.0,35.0,90.0,2106,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3100.0,65.0,90.0,2101,2048.0,Low Tier,LGA,DDR4,0
2.0,28.0,3800.0,65.0,90.0,2086,1024.0,Low Tier,LGA,DDR4,0
2.0,28.0,3500.0,65.0,90.0,2096,1024.0,Low Tier,LGA,DDR4,0
2.0,28.0,3000.0,35.0,90.0,2091,1024.0,Low Tier,LGA,DDR4,0
4.0,28.0,2800.0,35.0,90.0,6126,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2500.0,15.0,90.0,6131,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2600.0,35.0,90.0,6136,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2400.0,15.0,90.0,6141,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,3800.0,65.0,90.0,6171,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3100.0,35.0,90.0,6176,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3500.0,65.0,90.0,6161,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3000.0,35.0,90.0,6166,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3100.0,65.0,90.0,6191,2048.0,Low Tier,LGA,DDR4,0
2.0,28.0,3500.0,65.0,90.0,6181,1024.0,Low Tier,LGA,DDR4,0
2.0,28.0,3000.0,35.0,90.0,6186,1024.0,Low Tier,LGA,DDR4,0
4.0,28.0,3000.0,35.0,90.0,6196,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2700.0,15.0,90.0,6201,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2800.0,35.0,90.0,6206,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2500.0,15.0,90.0,6211,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2600.0,35.0,90.0,6216,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2400.0,15.0,90.0,6221,2048.0,Low Tier,BGA,DDR4,0
2.0,28.0,2300.0,15.0,90.0,6226,1024.0,Low Tier,BGA,DDR4,0
4.0,28.0,3000.0,35.0,90.0,6116,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2700.0,15.0,90.0,6121,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,1800.0,15.0,90.0,5921,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,1600.0,15.0,90.0,5926,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,3700.0,65.0,84.63613445378151,6231,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,2900.0,35.0,84.63613445378151,6146,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3900.0,95.0,72.4,6031,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3500.0,65.0,84.63613445378151,6236,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,2800.0,35.0,84.63613445378151,6241,2048.0,Low Tier,LGA,DDR4,0
4.0,28.0,3600.0,65.0,71.3,6036,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3200.0,65.0,71.3,6041,4096.0,Low Tier,FCPGA,DDR3,0
2.0,28.0,3500.0,65.0,84.63613445378151,6151,1024.0,Low Tier,LGA,DDR4,0
2.0,28.0,3000.0,35.0,84.63613445378151,6156,1024.0,Low Tier,LGA,DDR4,0
2.0,28.0,3700.0,65.0,71.3,6046,1024.0,Low Tier,FCPGA,DDR3,0
2.0,28.0,3500.0,65.0,71.3,6051,1024.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,2500.0,81.20796178343949,84.63613445378151,6246,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,2100.0,15.0,84.63613445378151,5691,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,2400.0,81.20796178343949,84.63613445378151,6251,2048.0,Low Tier,BGA,DDR4,0
4.0,28.0,1800.0,15.0,84.63613445378151,6066,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,1600.0,15.0,84.63613445378151,6061,2048.0,Low Tier,BGA,DDR3,0
2.0,28.0,2300.0,81.20796178343949,84.63613445378151,6256,1024.0,Low Tier,BGA,DDR4,0
2.0,28.0,1600.0,15.0,84.63613445378151,6056,1024.0,Low Tier,BGA,DDR3,0
4.0,28.0,2100.0,15.0,90.0,5916,2048.0,Low Tier,BGA,DDR3,0
4.0,28.0,4100.0,95.0,72.4,6101,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3900.0,95.0,72.4,6026,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3900.0,95.0,72.4,6106,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3600.0,65.0,71.3,6086,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3600.0,65.0,71.3,6081,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3700.0,95.0,72.4,5706,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3500.0,81.20796178343949,71.3,5701,4096.0,Low Tier,FCPGA,DDR3,0
4.0,28.0,3400.0,81.20796178343949,72.4,5696,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,4100.0,100.0,74.0,5341,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,4000.0,100.0,74.0,5336,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,3700.0,65.0,71.3,5326,4096.0,Low Tier,FCPGA,DDR3,0
4.0,32.0,2500.0,45.0,71.3,5331,4096.0,Low Tier,FCPGA,DDR3,0
64.0,22.030927835051546,2450.0,280.0,84.63613445378151,10906,262144.0,High Tier,BGA,DDR4,0
64.0,22.030927835051546,2000.0,225.0,84.63613445378151,10911,262144.0,High Tier,BGA,DDR4,0
64.0,22.030927835051546,2000.0,225.0,84.63613445378151,10916,262144.0,High Tier,BGA,DDR4,0
56.0,22.030927835051546,2000.0,240.0,84.63613445378151,10921,262144.0,High Tier,BGA,DDR4,0
48.0,22.030927835051546,2300.0,225.0,84.63613445378151,10926,262144.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2950.0,280.0,84.63613445378151,10931,262144.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2800.0,225.0,84.63613445378151,10936,262144.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2800.0,225.0,84.63613445378151,10941,262144.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2600.0,200.0,84.63613445378151,10946,131072.0,High Tier,BGA,DDR4,0
28.0,22.030927835051546,2750.0,225.0,84.63613445378151,10951,65536.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,3200.0,240.0,84.63613445378151,10956,262144.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,2850.0,200.0,84.63613445378151,10961,131072.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,2850.0,200.0,84.63613445378151,10966,131072.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,2650.0,180.0,84.63613445378151,10971,131072.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,3500.0,240.0,84.63613445378151,10976,262144.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,3200.0,190.0,84.63613445378151,10981,131072.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,3000.0,155.0,84.63613445378151,10986,131072.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,3000.0,155.0,84.63613445378151,10991,131072.0,High Tier,BGA,DDR4,0
4.0,28.0,3600.0,95.0,72.4,6076,4096.0,Low Tier,FCPGA,DDR3,0
8.0,22.030927835051546,3700.0,180.0,84.63613445378151,10996,262144.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,3200.0,240.0,84.63613445378151,9656,196608.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,3500.0,240.0,84.63613445378151,9661,262144.0,High Tier,BGA,DDR4,0
4.0,28.0,3300.0,95.0,72.4,5816,4096.0,Low Tier,FCPGA,DDR3,0
8.0,22.030927835051546,3700.0,180.0,84.63613445378151,9666,131072.0,High Tier,BGA,DDR4,0
64.0,22.030927835051546,2600.0,280.0,84.63613445378151,9131,262144.0,High Tier,BGA,DDR4,0
4.0,28.0,3300.0,95.0,72.4,6071,4096.0,Low Tier,FCPGA,DDR3,0
64.0,22.030927835051546,2250.0,225.0,84.63613445378151,8761,262144.0,High Tier,BGA,DDR4,0
64.0,22.030927835051546,2000.0,200.0,84.63613445378151,8766,262144.0,High Tier,BGA,DDR4,0
4.0,28.0,3100.0,65.0,71.3,5811,4096.0,Low Tier,FCPGA,DDR3,0
64.0,22.030927835051546,2000.0,200.0,84.63613445378151,8771,262144.0,High Tier,BGA,DDR4,0
4.0,32.0,3900.0,65.0,74.0,5481,4096.0,Low Tier,FCPGA,DDR3,0
64.0,22.030927835051546,2000.0,225.0,84.63613445378151,8961,262144.0,High Tier,BGA,DDR4,0
4.0,32.0,3500.0,65.0,71.3,5471,4096.0,Low Tier,FCPGA,DDR3,0
48.0,22.030927835051546,2300.0,225.0,84.63613445378151,8786,262144.0,High Tier,BGA,DDR4,0
48.0,22.030927835051546,2200.0,200.0,84.63613445378151,8776,196608.0,High Tier,BGA,DDR4,0
4.0,32.0,2100.0,45.0,71.3,5476,4096.0,Low Tier,FCPGA,DDR3,0
32.0,22.030927835051546,2900.0,225.0,84.63613445378151,8781,131072.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2400.0,200.0,84.63613445378151,8966,262144.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2500.0,180.0,84.63613445378151,8791,131072.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2500.0,180.0,84.63613445378151,8796,131072.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2350.0,155.0,84.63613445378151,8801,131072.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,2800.0,180.0,84.63613445378151,8816,131072.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,2800.0,180.0,84.63613445378151,8811,131072.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,2300.0,155.0,84.63613445378151,8806,131072.0,High Tier,BGA,DDR4,0
2.0,28.0,3700.0,65.0,71.3,6091,1024.0,Low Tier,FCPGA,DDR3,0
2.0,28.0,3500.0,65.0,70.0,5781,1024.0,Low Tier,FCPGA,DDR3,0
16.0,22.030927835051546,3000.0,155.0,84.63613445378151,8821,131072.0,High Tier,BGA,DDR4,0
2.0,32.0,4000.0,65.0,70.0,5431,1024.0,Low Tier,FCPGA,DDR3,0
16.0,22.030927835051546,3000.0,155.0,84.63613445378151,8826,131072.0,High Tier,BGA,DDR4,0
4.0,28.0,1800.0,15.0,90.0,5776,2048.0,Low Tier,BGA,DDR3,0
16.0,22.030927835051546,2800.0,120.0,84.63613445378151,8836,65536.0,High Tier,BGA,DDR4,0
2.0,32.0,3900.0,65.0,70.0,5426,1024.0,Low Tier,FCPGA,DDR3,0
12.0,22.030927835051546,2900.0,120.0,84.63613445378151,8831,65536.0,High Tier,BGA,DDR4,0
8.0,22.030927835051546,3200.0,155.0,84.63613445378151,8851,131072.0,High Tier,BGA,DDR4,0
8.0,22.030927835051546,3100.0,120.0,84.63613445378151,8846,65536.0,High Tier,BGA,DDR4,0
4.0,28.0,2000.0,25.0,90.0,5771,2048.0,Low Tier,BGA,DDR3,0
8.0,22.030927835051546,3100.0,120.0,84.63613445378151,8841,32768.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2200.0,180.0,84.63613445378151,1951,65536.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2000.0,180.0,84.63613445378151,1961,65536.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2000.0,180.0,84.63613445378151,1956,65536.0,High Tier,BGA,DDR4,0
32.0,22.030927835051546,2000.0,155.0,84.63613445378151,1966,65536.0,High Tier,BGA,DDR4,0
2.0,32.0,3800.0,65.0,70.0,5401,1024.0,Low Tier,FCPGA,DDR3,0
24.0,22.030927835051546,2300.0,180.0,84.63613445378151,1971,65536.0,High Tier,BGA,DDR4,0
24.0,22.030927835051546,2000.0,155.0,84.63613445378151,1981,65536.0,High Tier,BGA,DDR4,0
2.0,32.0,3800.0,65.0,70.0,5396,1024.0,Low Tier,FCPGA,DDR3,0
24.0,22.030927835051546,2000.0,155.0,84.63613445378151,1976,65536.0,High Tier,BGA,DDR4,0
2.0,32.0,3700.0,65.0,70.0,5391,1024.0,Low Tier,FCPGA,DDR3,0
16.0,22.030927835051546,3100.0,200.0,84.63613445378151,8386,65536.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,2400.0,155.0,84.63613445378151,1991,65536.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,2400.0,155.0,84.63613445378151,1986,65536.0,High Tier,BGA,DDR4,0
16.0,22.030927835051546,2200.0,155.0,84.63613445378151,1996,65536.0,High Tier,BGA,DDR4,0
4.0,28.0,1550.0,15.0,90.0,5731,2048.0,Low Tier,BGA,DDR3,0
16.0,22.030927835051546,2100.0,155.0,84.63613445378151,2001,32768.0,High Tier,BGA,DDR4,0
4.0,28.0,1500.0,15.0,90.0,5726,2048.0,Low Tier,BGA,DDR3,0
8.0,22.030927835051546,2500.0,155.0,84.63613445378151,7791,65536.0,High Tier,BGA,DDR4,0
8.0,22.030927835051546,2100.0,120.0,84.63613445378151,2006,32768.0,High Tier,BGA,DDR4,0
